lat,lng,date
-8.67022542891995,-35.1919352274429,2021-01-03
-7.90603815457235,-34.9080217594531,2021-01-04
-8.24235244545179,-35.5528675623954,2021-01-05
-8.93340823928592,-38.3017194616539,2021-01-05
-8.01240345953096,-34.9316580101365,2021-01-06
-8.02464168904877,-34.8874295821533,2021-01-06
-8.29025612725582,-35.9602246796897,2021-01-08
-9.10604026643426,-36.7473518189581,2021-01-08
-7.92955467370416,-36.3741316477206,2021-01-08
-8.18430173821083,-34.9197216702957,2021-01-08
-8.16319776675635,-34.9260796419702,2021-01-08
-7.97916303399564,-34.8618701067606,2021-01-09
-8.07679143890553,-34.9204135009479,2021-01-09
-8.00366954743257,-34.8885173390442,2021-01-09
-8.00160271661805,-34.9007534295921,2021-01-09
-8.04955184154981,-34.8821799049541,2021-01-09
-7.82503276667856,-34.9122139493939,2021-01-12
-9.10604026643426,-36.7473518189581,2021-01-12
-8.02311325498525,-34.8609373714939,2021-01-12
-8.05359199707159,-34.8970135453731,2021-01-12
-8.15821316507209,-34.9694563025846,2021-01-12
-8.20329775865359,-34.9290603020769,2021-01-13
-8.01572399809581,-34.8822251448592,2021-01-13
-8.00637634241972,-35.0186361191793,2021-01-13
-7.74358422564402,-37.6238668776184,2021-01-14
-8.05999446417266,-34.8804307230805,2021-01-15
-8.21009305991442,-34.4921058158458,2021-01-15
-7.98861010689114,-35.5054241278451,2021-01-15
-7.78967622080975,-34.8367976835686,2021-01-16
-8.27637016397293,-35.9799449735746,2021-01-16
-7.95282062241094,-34.8689928260063,2021-01-16
-7.99324034223146,-35.0440708820984,2021-01-16
-7.92682133789914,-34.8220450688611,2021-01-16
-7.58358891752727,-34.9572264703845,2021-01-16
-8.02103316312873,-34.9818342637299,2021-01-16
-8.09449433021232,-34.9715885166731,2021-01-19
-7.68926803489769,-35.5313118657298,2021-01-19
-7.58358891752727,-34.9572264703845,2021-01-20
-8.03123989089886,-34.9999518517111,2021-01-20
-7.74358422564402,-37.6238668776184,2021-01-21
-9.10604026643426,-36.7473518189581,2021-01-21
-8.02318901195368,-34.8907215234664,2021-01-21
-7.97516834569486,-34.8533364280883,2021-01-21
-7.98404072213845,-34.9227726019113,2021-01-21
-7.98317889669307,-34.9303404599596,2021-01-21
-7.74358422564402,-37.6238668776184,2021-01-21
-7.79711270789785,-34.9202294618314,2021-01-21
-7.94216611278255,-38.2197434607745,2021-01-22
-8.50021884520259,-37.2368407276293,2021-01-22
-8.50021884520259,-37.2368407276293,2021-01-22
-9.32487779559662,-40.5196421179546,2021-01-25
-8.03323349935627,-34.8764436784811,2021-01-25
-7.96938122535191,-35.5516869655155,2021-01-25
-9.10604026643426,-36.7473518189581,2021-01-25
-8.50021884520259,-37.2368407276293,2021-01-25
-9.10604026643426,-36.7473518189581,2021-01-25
-8.14429625166007,-34.9142673694434,2021-01-25
-8.61339794743825,-39.0362866705957,2021-01-25
-8.80116066352451,-34.8989442163332,2021-01-25
-8.87588787473341,-36.1083104262011,2021-01-25
-7.97576540018011,-34.9059771991167,2021-01-25
-7.99030140177883,-34.8576164006149,2021-01-25
-8.09164947376105,-34.9681519911786,2021-01-25
-8.09094437115725,-35.0253034541776,2021-01-23
-8.24212667564962,-34.9830164583618,2021-01-23
-8.76632663291361,-35.6972544458122,2021-01-23
-8.02206160995986,-34.4905805989788,2021-01-23
-8.00873238641243,-34.8838893585457,2021-01-23
-8.80622636701817,-34.8863970076662,2021-01-23
-7.68926803489769,-35.5313118657298,2021-01-23
-8.50021884520259,-37.2368407276293,2021-01-23
-8.76632663291361,-35.6972544458122,2021-01-23
-8.02781040785027,-34.9306625631306,2021-01-25
-8.11939527048752,-34.4993893585139,2021-01-25
-8.80187332465291,-34.9106154495527,2021-01-25
-8.06349483195941,-34.8780748833827,2021-01-25
-8.06811776042197,-34.8795703007321,2021-01-25
-7.79164321353201,-39.3031708886797,2021-01-22
-8.50021884520259,-37.2368407276293,2021-01-23
-7.74358422564402,-37.6238668776184,2021-01-23
-9.10604026643426,-36.7473518189581,2021-01-22
-7.75556609748625,-34.8258825325506,2021-01-22
-7.68926803489769,-35.5313118657298,2021-01-22
-8.10289979449914,-34.9830399295349,2021-01-23
-7.99073124306724,-34.8985162650376,2021-01-23
-7.68926803489769,-35.5313118657298,2021-01-23
-7.92650342625588,-34.4888016161406,2021-01-23
-8.29343142868008,-35.9635380888346,2021-01-23
-8.05983388910805,-34.8780274226842,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-8.50021884520259,-37.2368407276293,2021-01-09
-8.00820928272059,-34.4878816339552,2021-01-01
-8.11243862500856,-34.9342921536936,2021-01-01
-8.09112458726971,-34.9421554547959,2021-01-01
-7.92041040459284,-34.9241563436325,2021-01-01
-8.11277741892384,-34.9526205729767,2021-01-01
-7.99263678757863,-34.9042464441827,2021-01-01
-8.50021884520259,-37.2368407276293,2021-01-01
-8.43637685271998,-35.0122820743053,2021-01-02
-7.92039371148456,-40.1680433338936,2021-01-02
-8.08153643781067,-34.4945809527358,2021-01-02
-8.24190376607607,-36.1839878538653,2021-01-02
-7.68926803489769,-35.5313118657298,2021-01-03
-7.92955467370416,-36.3741316477206,2021-01-03
-8.50021884520259,-37.2368407276293,2021-01-03
-8.12941522370705,-34.9468623576682,2021-01-03
-7.79164321353201,-39.3031708886797,2021-01-03
-7.93678152315611,-34.8256674859226,2021-01-03
-8.30128797510046,-35.0678260867278,2021-01-05
-8.06753903734368,-34.8903575405274,2021-01-05
-8.80418752182475,-34.4959700087735,2021-01-06
-8.93340823928592,-38.3017194616539,2021-01-07
-8.10807667708274,-34.9619948375658,2021-01-07
-9.32487779559662,-40.5196421179546,2021-01-07
-7.97448349173294,-34.8638929556202,2021-01-07
-7.71966720806423,-34.8326194195696,2021-01-08
-9.10604026643426,-36.7473518189581,2021-01-08
-8.03771443276362,-34.9479187217172,2021-01-09
-8.81624773747994,-34.9292975979198,2021-01-09
-8.24235244545179,-35.5528675623954,2021-01-09
-8.02265702693994,-34.9232453807636,2021-01-09
-7.92955467370416,-36.3741316477206,2021-01-09
-8.76632663291361,-35.6972544458122,2021-01-09
-7.68926803489769,-35.5313118657298,2021-01-13
-7.98633637342311,-34.9767156666998,2021-01-13
-8.04730089443284,-34.8886107378999,2021-01-13
-7.58358891752727,-34.9572264703845,2021-01-13
-8.61339794743825,-39.0362866705957,2021-01-14
-8.24190376607607,-36.1839878538653,2021-01-14
-7.92039371148456,-40.1680433338936,2021-01-14
-8.05087380932682,-34.9589861292606,2021-01-14
-8.14437381905685,-34.9047012915475,2021-01-15
-8.22649844784902,-35.5294568511098,2021-01-15
-8.61339794743825,-39.0362866705957,2021-01-15
-8.03459616706211,-34.8752270526942,2021-01-16
-7.85763432091345,-34.9098400459022,2021-01-16
-8.50021884520259,-37.2368407276293,2021-01-16
-8.00374872696969,-34.9271998910604,2021-01-20
-8.29023751131984,-35.0397014884447,2021-01-20
-8.03499026241654,-34.9840269364712,2021-01-20
-9.32487779559662,-40.5196421179546,2021-01-20
-7.94216611278255,-38.2197434607745,2021-01-20
-7.92955467370416,-36.3741316477206,2021-01-21
-7.88929308735315,-34.9059891926904,2021-01-21
-7.94216611278255,-38.2197434607745,2021-01-21
-9.10604026643426,-36.7473518189581,2021-01-21
-8.67022542891995,-35.1919352274429,2021-01-21
-8.18592810498858,-34.9365550736184,2021-01-22
-8.06561497799118,-34.8809142421453,2021-01-22
-9.10604026643426,-36.7473518189581,2021-01-22
-9.32487779559662,-40.5196421179546,2021-01-22
-8.80933096216744,-34.9719580355624,2021-01-22
-7.68926803489769,-35.5313118657298,2021-01-22
-7.58358891752727,-34.9572264703845,2021-01-22
-8.51402538773725,-35.0091888746375,2021-01-22
-8.39626649215993,-35.0638304557977,2021-01-22
-8.80853972990963,-34.9564199043738,2021-01-25
-8.06826839499787,-34.8762948254715,2021-01-25
-8.09485904545574,-34.9684734592594,2021-01-25
-9.10604026643426,-36.7473518189581,2021-01-25
-8.06603173067382,-34.9052906313383,2021-01-25
-8.07938130262375,-34.9046971656526,2021-01-25
-8.09536036157091,-34.9646587405249,2021-01-25
-9.10604026643426,-36.7473518189581,2021-01-23
-7.96938122535191,-35.5516869655155,2021-01-23
-7.79990605386342,-34.4849394784286,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-24
-8.24190376607607,-36.1839878538653,2021-01-25
-8.87588787473341,-36.1083104262011,2021-01-25
-8.87588787473341,-36.1083104262011,2021-01-24
-8.50021884520259,-37.2368407276293,2021-01-24
-8.01868341109413,-34.8796512272858,2021-01-22
-8.02788983442853,-34.9308444305214,2021-01-22
-8.01284506633639,-34.4866494002266,2021-01-23
-8.04022603550417,-34.8899128101621,2021-01-23
-7.96411260471376,-34.8409987840374,2021-01-22
-7.97736988316721,-34.4862367513884,2021-01-23
-8.07759555689458,-34.9343687224892,2021-01-23
-7.79164321353201,-39.3031708886797,2021-01-23
-8.87588787473341,-36.1083104262011,2021-01-22
-8.22419139181297,-34.9321264022239,2021-01-22
-8.12029456546201,-34.9482704604478,2021-01-23
-7.68926803489769,-35.5313118657298,2021-01-22
-8.30827535952478,-34.9806866496911,2021-01-23
-7.92039371148456,-40.1680433338936,2021-01-23
-8.03988543260575,-34.9394859230222,2021-01-23
-8.22649844784902,-35.5294568511098,2021-01-23
-7.-7994354488822,-34.8461104616325,2021-01-23
-8.21353601698752,-34.4920516009821,2021-01-23
-8.07787404774349,-34.9110917208803,2021-01-23
-8.14545595305179,-34.9308684882417,2021-01-24
-7.79164321353201,-39.3031708886797,2021-01-09
-7.71592401095602,-34.8317070686446,2021-01-25
-7.78733793037222,-34.8432395716279,2021-01-25
-8.-8193044664385,-34.4938604575739,2021-01-25
-7.74169871082848,-34.8304651732852,2021-01-09
-9.32487779559662,-40.5196421179546,2021-01-09
-9.10604026643426,-36.7473518189581,2021-01-09
-8.02278359198866,-34.8936793337746,2021-01-01
-8.80139369019048,-34.8775875880364,2021-01-01
-7.98414954389423,-34.9253245328568,2021-01-01
-7.94216611278255,-38.2197434607745,2021-01-01
-8.81200510660435,-35.0179296833523,2021-01-01
-8.44725472414404,-35.0197949046094,2021-01-02
-9.32487779559662,-40.5196421179546,2021-01-02
-8.03402995492481,-34.3493707845785,2021-01-03
-8.00756782624993,-34.9311040032317,2021-01-03
-8.67022542891995,-35.1919352274429,2021-01-03
-8.01669211330236,-34.9134653061826,2021-01-03
-7.92955467370416,-36.3741316477206,2021-01-03
-8.82989619834548,-35.5959660824171,2021-01-03
-7.74358422564402,-37.6238668776184,2021-01-04
-8.04261885244783,-34.8739100144418,2021-01-04
-7.58358891752727,-34.9572264703845,2021-01-05
-7.77837231290872,-35.5690574067551,2021-01-07
-7.68926803489769,-35.5313118657298,2021-01-07
-7.79164321353201,-39.3031708886797,2021-01-07
-7.77837231290872,-35.5690574067551,2021-01-08
-9.10604026643426,-36.7473518189581,2021-01-08
-8.00369404290174,-34.8967384415956,2021-01-08
-8.11328707517989,-34.9415112238189,2021-01-08
-8.06136095692409,-34.4882129062818,2021-01-09
-8.24190376607607,-36.1839878538653,2021-01-09
-8.10492911282724,-34.9225260423461,2021-01-09
-7.96938122535191,-35.5516869655155,2021-01-09
-8.02448088359485,-34.9088127609983,2021-01-09
-8.19439612697215,-34.9334426876224,2021-01-09
-8.02465665856908,-34.9245916172096,2021-01-13
-7.74358422564402,-37.6238668776184,2021-01-13
-7.77837231290872,-35.5690574067551,2021-01-13
-7.90410775256525,-34.8300105094875,2021-01-13
-8.28193552933102,-35.0214602128618,2021-01-13
-9.32487779559662,-40.5196421179546,2021-01-14
-7.77932936567983,-35.0873530048097,2021-01-14
-7.64450276670007,-40.4706865367968,2021-01-15
-8.80269770861566,-34.9232415720496,2021-01-15
-8.02506106513025,-34.8776901486614,2021-01-15
-7.93791611411415,-34.8714809570875,2021-01-16
-7.87411685782409,-34.9143673649863,2021-01-16
-8.05437860365515,-34.9003388556828,2021-01-21
-8.76632663291361,-35.6972544458122,2021-01-21
-8.22649844784902,-35.5294568511098,2021-01-21
-8.27839663486344,-36.0034620245045,2021-01-21
-7.68926803489769,-35.5313118657298,2021-01-22
-9.10604026643426,-36.7473518189581,2021-01-22
-9.32487779559662,-40.5196421179546,2021-01-22
-8.11184296887505,-34.9170395696483,2021-01-22
-8.22649844784902,-35.5294568511098,2021-01-22
-8.87588787473341,-36.1083104262011,2021-01-22
-8.50021884520259,-37.2368407276293,2021-01-22
-8.28395628368271,-35.5034435846311,2021-01-22
-7.94216611278255,-38.2197434607745,2021-01-22
-8.50021884520259,-37.2368407276293,2021-01-23
-7.91342948067421,-34.8316588349211,2021-01-23
-8.05170531078247,-34.9426808160368,2021-01-23
-7.74358422564402,-37.6238668776184,2021-01-23
-8.11373878004319,-34.9391114129779,2021-01-23
-8.86395800670854,-39.8962734462567,2021-01-24
-8.07365359685552,-34.9297223389274,2021-01-25
-8.12674235517139,-34.9082621387467,2021-01-25
-7.77837231290872,-35.5690574067551,2021-01-25
-7.93018006919315,-34.8230883965895,2021-01-25
-8.80277040899547,-34.9369144147003,2021-01-25
-8.44285687247791,-35.0148670475491,2021-01-25
-8.80699867169211,-34.9011550224478,2021-01-24
-8.05819953481312,-34.8879583402765,2021-01-24
-8.09880017992508,-34.9150063356183,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-24
-9.32487779559662,-40.5196421179546,2021-01-24
-8.12941522370705,-34.9468623576682,2021-01-24
-8.21914735646945,-34.9232820260152,2021-01-24
-8.29307662849788,-35.5031405039958,2021-01-24
-8.13720288953875,-34.9364110801745,2021-01-22
-8.67022542891995,-35.1919352274429,2021-01-22
-9.10604026643426,-36.7473518189581,2021-01-22
-8.81569971857092,-34.4912677017518,2021-01-23
-8.24190376607607,-36.1839878538653,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-7.79164321353201,-39.3031708886797,2021-01-23
-8.24190376535585,-36.6183987944523,2021-01-23
-7.92232769997764,-34.8403435251986,2021-01-23
-7.94216611278255,-38.2197434607745,2021-01-23
-7.91917018496434,-34.9143618726498,2021-01-23
-8.00934785831449,-34.8771341893274,2021-01-23
-7.77837231290872,-35.5690574067551,2021-01-23
-8.22649844784902,-35.5294568511098,2021-01-23
-8.50021884520259,-37.2368407276293,2021-01-23
-8.31111788971766,-34.9479649176244,2021-01-24
-8.02060954567709,-34.9056197293771,2021-01-24
-8.00594473295082,-34.9879265590536,2021-01-24
-7.79164321353201,-39.3031708886797,2021-01-23
-8.06622521691485,-34.9079670454148,2021-01-25
-7.96938122535191,-35.5516869655155,2021-01-25
-8.08718302584913,-34.9831964376917,2021-01-25
-7.94216611278255,-38.2197434607745,2021-01-25
-8.06283280551437,-34.9012575636704,2021-01-25
-8.24190376607607,-36.1839878538653,2021-01-25
-9.10604026643426,-36.7473518189581,2021-01-25
-8.81013862091376,-34.9712882209432,2021-01-25
-8.02505852843142,-34.9579398522541,2021-01-25
-7.89168380096154,-34.9129450667722,2021-01-25
-8.50021884520259,-37.2368407276293,2021-01-25
-7.58358891752727,-34.9572264703845,2021-01-25
-8.09223712916729,-35.0166586810864,2021-01-24
-7.82486737886491,-34.4912241208607,2021-01-24
-7.79442186939378,-34.8630267735971,2021-01-24
-8.13143516220135,-34.9020329018915,2021-01-24
-8.67022542891995,-35.1919352274429,2021-01-24
-8.05518629830418,-34.4920367390574,2021-01-09
-7.79164321353201,-39.3031708886797,2021-01-01
-8.01681411668012,-34.9367508391818,2021-01-01
-8.81304207004022,-34.9496341632818,2021-01-01
-7.93675364341739,-34.8547020447846,2021-01-01
-8.27985593191876,-35.9776248043371,2021-01-01
-8.16298247853037,-34.9335586650426,2021-01-01
-8.22649844784902,-35.5294568511098,2021-01-02
-8.24235244545179,-35.5528675623954,2021-01-03
-8.00848707010905,-34.9301574731513,2021-01-03
-9.32487779559662,-40.5196421179546,2021-01-03
-8.85157068617578,-35.0096693985747,2021-01-03
-9.10604026643426,-36.7473518189581,2021-01-03
-7.92955467370416,-36.3741316477206,2021-01-03
-8.13205483749674,-34.9338203307738,2021-01-03
-8.86395800670854,-39.8962734462567,2021-01-04
-8.22649844784902,-35.5294568511098,2021-01-04
-7.94216611278255,-38.2197434607745,2021-01-05
-8.24235244545179,-35.5528675623954,2021-01-05
-8.12084263899771,-34.9523350251657,2021-01-06
-8.03465152291393,-34.4878152544155,2021-01-06
-7.78347808692178,-34.8375172529571,2021-01-06
-8.04816197140118,-34.9133735136178,2021-01-07
-9.10604026643426,-36.7473518189581,2021-01-07
-8.00757240829187,-34.9179151083765,2021-01-08
-7.64450276670007,-40.4706865367968,2021-01-09
-8.11133049967748,-34.8917377473948,2021-01-09
-7.-7899071071154,-34.9059904920658,2021-01-09
-9.32487779559662,-40.5196421179546,2021-01-09
-8.22167410684021,-34.9431302648038,2021-01-09
-8.50021884520259,-37.2368407276293,2021-01-14
-8.22435901437643,-34.9687820662983,2021-01-14
-8.67022542891995,-35.1919352274429,2021-01-15
-8.13359201334693,-34.9016415174028,2021-01-21
-9.10604026643426,-36.7473518189581,2021-01-21
-8.22649844784902,-35.5294568511098,2021-01-21
-7.83046322922191,-34.9196186521195,2021-01-21
-8.07647720339664,-34.4906379063446,2021-01-22
-8.25936509045427,-36.6527829900231,2021-01-22
-8.03089403650977,-34.8795658546211,2021-01-25
-7.74358422564402,-37.6238668776184,2021-01-25
-8.00027582113908,-34.9665687193581,2021-01-25
-7.96855049815022,-34.4872815646432,2021-01-25
-8.06915244909004,-34.9192512378473,2021-01-25
-8.12277008144662,-34.8979253945304,2021-01-25
-8.07867771220819,-34.9409305210111,2021-01-25
-8.50021884520259,-37.2368407276293,2021-01-23
-8.00722149907817,-34.-348872693669,2021-01-23
-8.07894308959078,-34.8935845773281,2021-01-23
-8.29598687948654,-35.0460639647025,2021-01-23
-8.67022542891995,-35.1919352274429,2021-01-23
-7.94216611278255,-38.2197434607745,2021-01-23
-7.98395265750269,-34.9191340987549,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-8.00404504786165,-34.9267801838279,2021-01-23
-8.29651010978566,-35.0342333961113,2021-01-23
-8.05940095032674,-34.8792252528323,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-8.22649844784902,-35.5294568511098,2021-01-23
-7.79164321353201,-39.3031708886797,2021-01-23
-8.17522049144143,-34.9377651089909,2021-01-23
-8.03691960916612,-34.9494604892384,2021-01-23
-8.05418064332442,-34.8765734992282,2021-01-23
-8.03011705191215,-34.8722546173076,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-23
-7.92955467370416,-36.3741316477206,2021-01-25
-8.33983379390771,-34.4952283081106,2021-01-25
-8.02099010647042,-34.9300508871851,2021-01-26
-8.03761992844614,-34.9586339595462,2021-01-26
-7.99891028243736,-34.8677721527749,2021-01-26
-8.86395800670854,-39.8962734462567,2021-01-24
-7.92955467370416,-36.3741316477206,2021-01-24
-8.07730661396428,-34.9992461617594,2021-01-24
-7.79164321353201,-39.3031708886797,2021-01-24
-7.94216611278255,-38.2197434607745,2021-01-24
-8.07950722547645,-35.0016185020519,2021-01-24
-8.04858261258744,-34.9289250147823,2021-01-24
-8.01070096752276,-34.9133110608317,2021-01-24
-8.18900466092891,-34.9227904373213,2021-01-24
-8.13348435635477,-34.9379861593467,2021-01-24
-8.23545608654366,-34.4985378715606,2021-01-24
-8.50021884520259,-37.2368407276293,2021-01-24
-8.82177507075519,-34.9333849530388,2021-01-24
-7.74358422564402,-37.6238668776184,2021-01-24
-7.79164321353201,-39.3031708886797,2021-01-24
-8.12386236673726,-34.9020107400879,2021-01-24
-8.18590851376503,-34.9508765939479,2021-01-24
-8.02876790667513,-34.8962344827112,2021-01-24
-8.12364572128886,-34.9037952514415,2021-01-24
-8.80227175435746,-34.8853182327911,2021-01-24
-7.79164321353201,-39.3031708886797,2021-01-24
-8.04038995399505,-34.9482617378304,2021-01-24
-7.94216611278255,-38.2197434607745,2021-01-24
-7.79164321353201,-39.3031708886797,2021-01-24
-8.01538782864151,-34.8467647185603,2021-01-24
-7.94216611278255,-38.2197434607745,2021-01-24
-7.99520651427315,-34.8437006418845,2021-01-24
-8.09343423038852,-34.9750738229157,2021-01-25
-8.50021884520259,-37.2368407276293,2021-01-10
-8.81795236363681,-34.9251740313259,2021-01-01
-8.76632663291361,-35.6972544458122,2021-01-01
-8.50021884520259,-37.2368407276293,2021-01-01
-7.74358422564402,-37.6238668776184,2021-01-01
-7.92039371148456,-40.1680433338936,2021-01-01
-8.16511051571243,-34.9131082183197,2021-01-01
-9.32487779559662,-40.5196421179546,2021-01-01
-8.12306399576077,-35.0189370914277,2021-01-01
-7.99179884629984,-34.9089016004655,2021-01-01
-8.02741190302489,-34.8952111456285,2021-01-01
-7.78030314520256,-34.8359876430803,2021-01-02
-8.08552439973864,-34.8906679232256,2021-01-02
-7.74358422564402,-37.6238668776184,2021-01-03
-8.07329319463579,-34.9271425298729,2021-01-03
-8.18447264737324,-34.9254847010757,2021-01-03
-8.24235244545179,-35.5528675623954,2021-01-04
-7.94216611278255,-38.2197434607745,2021-01-04
-7.99418665534429,-34.8423708769078,2021-01-04
-7.89179399813499,-34.8330377248579,2021-01-05
-8.07977432397428,-34.9646663571156,2021-01-05
-8.50021884520259,-37.2368407276293,2021-01-06
-8.04048206420861,-34.9582466988509,2021-01-06
-8.03131262579393,-34.8674989182982,2021-01-07
-8.06698402446365,-34.8789839599417,2021-01-08
-8.22635260219013,-34.9465298484556,2021-01-08
-7.99502527564276,-34.8698225357988,2021-01-09
-7.88983963467249,-34.9063187491243,2021-01-09
-7.94644139448665,-34.8975361302858,2021-01-09
-7.77837231290872,-35.5690574067551,2021-01-09
-7.89769848053642,-34.8399274482995,2021-01-15
-8.14497573300207,-34.9049924721687,2021-01-15
-7.74358422564402,-37.6238668776184,2021-01-15
-8.05654725857868,-34.8862666610377,2021-01-15
-7.76999512038998,-34.8396605238836,2021-01-16
-9.32487779559662,-40.5196421179546,2021-01-16
-8.24190376607607,-36.1839878538653,2021-01-16
-7.75230821773796,-34.8250564780316,2021-01-16
-8.08207371630987,-34.9619411803388,2021-01-22
-7.89952319832592,-34.8269094496825,2021-01-22
-9.32487779559662,-40.5196421179546,2021-01-22
-7.94216611278255,-38.2197434607745,2021-01-22
-9.32487779559662,-40.5196421179546,2021-01-23
-8.04428062913928,-34.8827683918601,2021-01-23
-8.-8022109300931,-34.9764778354695,2021-01-23
-7.95528331977725,-35.3500854087246,2021-01-23
-7.82522845068456,-34.9128624967577,2021-01-23
-7.78092355107497,-34.9149407706482,2021-01-23
-8.01932708293709,-34.9781859041364,2021-01-23
-8.26344112550865,-35.9896340399515,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-8.08646336310942,-34.4934793240899,2021-01-23
-7.68926803489769,-35.5313118657298,2021-01-23
-8.22649844784902,-35.5294568511098,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-8.25936509045427,-36.6527829900231,2021-01-23
-8.08938498583759,-34.3490639776913,2021-01-23
-7.64450276670007,-40.4706865367968,2021-01-23
-8.22649844784902,-35.5294568511098,2021-01-23
-8.03975323730701,-34.8994532679083,2021-01-23
-8.14009743102595,-34.9689122513922,2021-01-24
-7.94216611278255,-38.2197434607745,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-24
-7.88730351472373,-34.8306313803701,2021-01-24
-7.96938122535191,-35.5516869655155,2021-01-24
-8.14647756439638,-34.4931183854776,2021-01-24
-8.05180388980287,-34.9139367548703,2021-01-24
-8.28458035898715,-35.9768827650499,2021-01-24
-8.20463117655563,-34.9234942547792,2021-01-24
-7.68926803489769,-35.5313118657298,2021-01-24
-7.93582049770279,-34.8271406039239,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-24
-7.68926803489769,-35.5313118657298,2021-01-24
-8.50021884520259,-37.2368407276293,2021-01-24
-7.98208725162494,-35.0398489736052,2021-01-24
-9.32487779559662,-40.5196421179546,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-24
-7.92955467370416,-36.3741316477206,2021-01-24
-8.06054057189302,-34.9359152590904,2021-01-24
-9.32487779559662,-40.5196421179546,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-24
-8.02831843963233,-34.9424845168946,2021-01-24
-8.01110278925897,-34.8562632021361,2021-01-25
-8.00728288078562,-34.8962397917838,2021-01-25
-8.25936509045427,-36.6527829900231,2021-01-25
-7.79164321353201,-39.3031708886797,2021-01-25
-7.64450276670007,-40.4706865367968,2021-01-25
-8.82112194218456,-34.9233858548767,2021-01-25
-8.01812692377056,-34.9600999157394,2021-01-25
-8.09315238561166,-34.8879986461869,2021-01-25
-8.50021884520259,-37.2368407276293,2021-01-25
-8.10768446022565,-34.9656999907637,2021-01-24
-8.80173657405102,-34.8482926383436,2021-01-24
-8.06739502344409,-34.9102083695062,2021-01-25
-8.06660748755908,-34.8898858658121,2021-01-25
-8.00843703147417,-34.8899542015625,2021-01-25
-8.03679781910922,-34.8726621198139,2021-01-25
-7.92955467370416,-36.3741316477206,2021-01-25
-7.99641836719083,-34.9012940802234,2021-01-25
-8.04905118120089,-34.8934966418255,2021-01-25
-9.32487779559662,-40.5196421179546,2021-01-25
-7.94216611278255,-38.2197434607745,2021-01-25
-8.01512240179455,-34.9246637745144,2021-01-25
-7.96938122535191,-35.5516869655155,2021-01-25
-9.10604026643426,-36.7473518189581,2021-01-10
-8.01295743893179,-34.9229238100577,2021-01-10
-8.50021884520259,-37.2368407276293,2021-01-01
-7.96974784780279,-34.8425293706219,2021-01-01
-8.12540064560216,-34.9034185825504,2021-01-01
-9.32487779559662,-40.5196421179546,2021-01-01
-8.11202892701801,-34.9016900583866,2021-01-01
-8.80004310910487,-35.0173863426593,2021-01-01
-8.04581917020969,-34.9240741016539,2021-01-02
-8.10348308518981,-34.8879515289101,2021-01-02
-8.81135039181082,-34.9211993574118,2021-01-02
-7.83360443971528,-34.9172294031113,2021-01-03
-8.10055585112674,-34.9095520534153,2021-01-03
-8.01623159991959,-34.8480400815604,2021-01-03
-8.02444789476531,-34.9045559067983,2021-01-03
-8.24235244545179,-35.5528675623954,2021-01-03
-7.93988829568596,-34.8248895098737,2021-01-03
-8.15795031984615,-34.9327545502949,2021-01-03
-8.13889667438737,-34.9371390302011,2021-01-03
-8.00785464438235,-34.9768152423417,2021-01-03
-7.91659269584677,-34.9295458372481,2021-01-04
-8.50021884520259,-37.2368407276293,2021-01-04
-7.78129032663239,-35.0809782154417,2021-01-05
-8.06475522662383,-34.9170251577696,2021-01-06
-8.01035872089478,-34.8583908413727,2021-01-06
-8.22649844784902,-35.5294568511098,2021-01-06
-8.04252345961015,-34.9105306729518,2021-01-07
-8.23877501136282,-34.9916153057873,2021-01-07
-7.99543677470406,-34.9311406631314,2021-01-08
-7.64450276670007,-40.4706865367968,2021-01-08
-7.94216611278255,-38.2197434607745,2021-01-09
-7.97603798073447,-34.8461347553381,2021-01-09
-9.10604026643426,-36.7473518189581,2021-01-09
-7.64450276670007,-40.4706865367968,2021-01-09
-9.32487779559662,-40.5196421179546,2021-01-16
-9.10604026643426,-36.7473518189581,2021-01-16
-9.32487779559662,-40.5196421179546,2021-01-16
-8.00391305575743,-34.9356274471068,2021-01-22
-7.64450276670007,-40.4706865367968,2021-01-23
-8.00761544547684,-34.9976221283658,2021-01-23
-8.67022542891995,-35.1919352274429,2021-01-23
-7.91643213668795,-39.3031707985056,2021-01-23
-7.91866662178399,-34.9254160024459,2021-01-23
-9.32487779559662,-40.5196421179546,2021-01-23
-8.10561643443398,-35.0168750508969,2021-01-24
-9.10604026643426,-36.7473518189581,2021-01-24
-8.11391923601184,-34.8980669081287,2021-01-24
-7.77837231290872,-35.5690574067551,2021-01-24
-7.58358891752727,-34.9572264703845,2021-01-24
